MAP_ID,IN_JAN,IN_FEB,IN_MAR,IN_APR,IN_MAY,IN_JUN,IN_JUL,IN_AUG,IN_SEP,IN_OCT,IN_NOV,IN_DEC,DESC_ALERT,DESC_FIRE,DESC_OTHER,DESC_NEW,NB_UNITS,Median_NrIncidentsLastWeekPast,Median_NrIncidentsLastMonthPast,Median_NrCrimesLastWeekPast,Median_NrCrimesLastMonthPast,NB_PROPERTIES,FLOORS,HOUSINGS,YEAR_CONSTRUCTION,LAND_AREA,BUILDING_AREA,USAGE_LOGEMENT,CATEGORY_REGULAR,CATEGORY_CONDOMINIUM
13-65,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4,2,1,1956.5,16205,201,0,1,0
13-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1981,2035,613,0,1,0
13-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1954,6355.5,2316.5,0,0.833,0.167
13-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1989,3774,201,0,1,0
13-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,1910,11158,382,0.846,1,0
13-70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,186,2,3,1972,274,216,0.984,1,0
13-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2,3,1972,315,236,0.974,0.801,0.199
13-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2,2,1972,285,236,0.888,0.811,0.189
13-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,2,1,2011,207.5,201,0.928,0.072,0.928
13-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2,1,1981,236,229,1,0.505,0.495
13-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2,1,1987,102.5,230.5,0.992,0.031,0.969
13-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1947,350,69,1,1,0
13-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,1,1,1947,435,68,1,1,0
13-78,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,1,226,1,1,1946,401,100.5,0.973,0.876,0.124
13-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2,1,1941,430,133,0.992,1,0
14-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,1994,586,189,1,1,0
14-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1976.5,557,199,1,1,0
14-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2,1,1981,622.5,205,0.984,1,0
14-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2,1,1988,628.5,253.5,0.985,1,0
14-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,1999,881,272,0.917,1,0
14-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,2002,859,288,0.941,1,0
14-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,1,1976,562,179,0.893,1,0
14-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2,1,1983,305,165,0.898,0.508,0.492
14-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2,1,1978,683,233,0.96,1,0
14-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2,1,1973,547,214,0.96,1,0
14-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2,1,1968,695.5,201,0.954,1,0
14-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2,1,1960,767,157,1,1,0
14-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,1,1963,719,190.5,1,1,0
14-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2,1,1965,713,219,1,1,0
14-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,1,1966,776.5,234,1,1,0
14-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,1,1981,714,212,1,1,0
14-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,1,1980,602,177,1,1,0
14-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,1,1987,305,141,1,1,0
14-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,1,1959,976,199,0.974,0.744,0.256
14-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,1,1955,650,170,1,1,0
14-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2,1,1952,511,138.5,0.978,0.775,0.225
14-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,1,1962,622.5,138.5,1,1,0
14-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2,1,1954,656.5,163.5,0.986,1,0
14-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,1,1,1953,579,123,0.992,1,0
14-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2,1,1953,557,125.5,0.989,1,0
14-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,1,1952,569,105,1,1,0
14-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,1,1952,741,108,0.943,1,0
14-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2,1,1955,518.5,156.5,0.993,1,0
14-49,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.5,0,0,0,0,114,2,1,1985,392,195.5,0.947,0.789,0.211
14-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2,1,1966.5,465,161,0.833,0.674,0.326
14-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2,1,1955,556,180,0.948,0.859,0.141
14-52,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,62.5,0,0,0,0,121,1,1,1953,725,159,0.86,0.95,0.05
14-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,2,1,1968,741,201,0.576,0.997,0.003
14-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2,1,1949,484.5,127,1,1,0
14-55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,147,2,1,1953,465,114,0.98,0.939,0.061
14-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2,1,1952,492,117,1,1,0
14-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2,1,1957,429,177,0.978,1,0
14-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,2,1,1989,109,201,0.967,0.156,0.844
14-59,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,0,1,221,2,1,1986,264,205,0.882,0.837,0.163
14-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2,2,1953,355,160,0.932,0.902,0.098
14-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2,2,1950,400,190,0.958,1,0
14-62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,267,2,1,1952,260,185,0.858,0.824,0.176
14-63,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,131,2,2,1949,212,201,0.947,0.947,0.053
14-64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,71,2,1,1986,279,201,0.831,0.62,0.38
14-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2,1,1968,490,201,0.573,0.897,0.103
14-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,1,1926,454,217,0.486,0.865,0.135
14-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1966.5,24990,3474,0,1,0
14-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1989,2366,568,0,1,0
14-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2018,15781,510,1,1,0
14-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2,1,1990,498,201,0.443,0.472,0.528
14-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2,3,1973,312,236,0.96,1,0
14-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,1986,2366,1078,0,0.818,0.182
14-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,2,1,1997,111,201,0.89,0.032,0.968
14-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2,1,1994,78,201,0.885,0.008,0.992
14-76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,1,1948,335,143,0.971,1,0
14-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,1934.5,1220.5,170.5,0.833,1,0
14-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,1950,598281,1612,0.333,1,0
14-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,1941,1541,161,0.824,1,0
15-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,1968,13834,201,0,1,0
15-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,1976,557,186,1,1,0
15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2,1,1975,593,173,1,1,0
15-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2,1,1989,613,269,1,1,0
15-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2,1,1999.5,723,276,0.991,1,0
15-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2,1,1994,710,274,1,1,0
15-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,1,1992,706,264,0.928,1,0
15-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1990,732,236,1,1,0
15-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2,1,1984,627,201,0.963,1,0
15-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,1,1975,558,212,0.98,1,0
15-27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,138,2,1,1968,651,204,0.906,0.978,0.022
15-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2,1,1975,460.5,192,0.969,0.515,0.485
15-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2,1,1966,650,228,1,1,0
15-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2,1,1965,670,213,0.957,1,0
15-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,1,1975,620.5,222,0.952,1,0
15-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2,1,1979,685,235,1,1,0
15-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2,1,1960,669,176,0.991,1,0
15-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2,1,1986,608.5,206,0.971,1,0
15-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,1,1956,557,139,0.974,0.842,0.158
15-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,72,2001,5296,6484,1,1,0
15-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,1,1953,522,138,0.958,1,0
15-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2,1,1946,883,155,0.985,1,0
15-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,1949.5,980,182.5,0.857,1,0
15-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2,1,1950,605,125,0.956,0.964,0.036
15-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1,1,1954,516,100,0.976,1,0
15-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2,1,1954.5,491,110,0.893,0.996,0.004
15-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1,1,1963,611,168,0.984,1,0
15-47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,101,1,1,1952,736,125,0.99,1,0
15-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2,1,1957,525.5,190,0.966,1,0
15-49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,88,2,1,1988,342,247,0.807,0.545,0.455
15-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2,1,1951,649,125,0.96,1,0
15-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,1,1951,460,89,1,1,0
15-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,2,1,2011,124,201,0.965,0.128,0.872
15-53,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0,7.5,0,0,0,0,97,2,2,1960,333,225,0.979,1,0
15-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2,1,1952,475,111,0.983,1,0
15-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,1,1954,465,116,0.875,1,0
15-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2,1,1952,492,114,1,1,0
15-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2,1,1959,473,146,0.972,1,0
15-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,2,1,1993,179,201,0.978,0.188,0.813
15-59,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,1,395,2,1,1992,219,140,0.982,0.901,0.099
15-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2,2,1957,364,201,0.967,0.992,0.008
15-61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.5,0.5,2,0,2,69,2,1,1958,444,115,0.986,1,0
15-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,2,1,1952,295,146,0.924,0.981,0.019
15-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,2,1,1968,251,201,0.895,0.684,0.316
15-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,1958,497,460,1,1,0
15-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1968,525.5,201,0.25,1,0
15-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,2,2,1946,294,194,0.98,0.82,0.18
15-67,0,0,0,1,0,0,0,0,0,0,0,0,0.667,0,0.333,0,3,0,0,1,1,305,2,1,1945,314,201,0.787,0.849,0.151
15-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,2,1949,278,180,0.964,1,0
15-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1996.5,26250,2423,0,1,0
15-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,1990,712,2657,0,0.375,0.625
15-71,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,8,1.5,1,1987.5,5295,665.5,0,0.75,0.25
15-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,1,1995,123.5,201,0.462,0.462,0.538
15-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,2,1,1999,104,201,0.899,0.087,0.913
15-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,1969,232,201,0.615,0.769,0.231
15-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2,2,1965,285,221,0.864,0.758,0.242
15-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,2,1953,441,190,0.943,1,0
15-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2,2,1950,304,192,1,0.977,0.023
15-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,2,3,1945,332,312,0.996,1,0
15-81,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,89,2,2,1941,301,227,0.978,0.978,0.022
15-9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,10,1.5,1,1905,2978.5,193,0.9,1,0
16-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1951,5715,251,1,1,0
16-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.5,1972,41498.5,612.5,1,1,0
16-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1,1975,581,178.5,1,1,0
16-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,1,1989,703,272,0.931,1,0
16-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2,1,2001,671,255,0.984,1,0
16-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2,1,1993,783,287,1,1,0
16-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2,1,1987,625,244,0.978,1,0
16-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2,1,1987,581,227,1,1,0
16-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,1,2001,708,251,0.971,1,0
16-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,1,1975,622,164,0.913,1,0
16-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2,1,1975,233,201,0.936,0.352,0.648
16-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2,1,1975,511,189,0.802,0.614,0.386
16-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,1,1985,571.5,212.5,0.969,0.992,0.008
16-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2,1,1979,599,185,0.964,0.928,0.072
16-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2,1,1975,591.5,201,0.891,0.964,0.036
16-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2,1,1962,570,155,0.98,1,0
16-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2,1,1958,697,152,0.931,1,0
16-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1,1,1956,697,103,1,1,0
16-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,1956,697,109,0.813,1,0
16-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,1978,384,176,0.706,1,0
16-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2,1,1987,304.5,166,0.994,1,0
16-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,1,1954,631,143,0.871,1,0
16-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,1,1954,558,123,1,1,0
16-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,1,1944,938,160,0.917,1,0
16-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,1,1980,829,151,0.952,1,0
16-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2,1,1948.5,699,175.5,0.983,0.797,0.203
16-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,1,1,1952,543,109,0.962,1,0
16-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,1,1954,525,106,0.99,1,0
16-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,1,1,1952,546,99,0.975,1,0
16-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,1,1966,616,179.5,0.95,1,0
16-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,1,1952,892,120,0.973,1,0
16-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,17,1960,1115,1102,0.692,1,0
16-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1968,10455,201,0,1,0
16-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2,1,2017,76,201,0.869,0.273,0.727
16-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.5,1,1975.5,628.5,201,0.667,1,0
16-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,2,1,2010,58,201,0.756,0.001,0.999
16-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2,1,1962,458,201,0.75,0.993,0.007
16-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2,1,1952,465,125,0.742,0.993,0.007
16-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2,1,1954,465,114,0.979,1,0
16-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,1,1951,480.5,114,0.989,1,0
16-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2,1,1951,434,125.5,1,1,0
16-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2,1,1990,179,199,0.99,0.39,0.61
16-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,1,1992,158,116,1,1,0
16-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,2,1962,332.5,201,0.895,0.763,0.237
16-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,1964,2323,472,0.467,1,0
16-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,1,1950,418,145,0.897,1,0
16-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,1988,181,146,0.857,1,0
16-64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,18,2,1,1970.5,2868.5,469.5,0,1,0
16-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1962,4413,568,0,1,0
16-66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,278,2,1,2007.5,216.5,201,0.964,0.752,0.248
16-67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,164,2,1,1950,402.5,179,0.854,1,0
16-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2,1,1957,348,201,0.788,0.965,0.035
16-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1965.5,3582,445,0.25,1,0
16-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1999,2330,564,0,1,0
16-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.5,1,2005.5,12496,1844,0,1,0
16-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1989,15055,201,0,1,0
16-74,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,3,0,0,0,0,490,2,1,2013,30,201,0.796,0.004,0.996
16-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,2,1,2012,44,201,0.886,0.134,0.866
16-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,2,2,1955,206,183,0.991,0.869,0.131
16-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2,2,1952,310,174,0.996,0.967,0.033
16-78,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,139,2,2,1954,230,191,0.978,0.928,0.072
16-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2,2,1949,270,191,0.978,0.95,0.05
16-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2,2,1942,277,256,0.919,0.824,0.176
