MAP_ID,IN_JAN,IN_FEB,IN_MAR,IN_APR,IN_MAY,IN_JUN,IN_JUL,IN_AUG,IN_SEP,IN_OCT,IN_NOV,IN_DEC,DESC_ALERT,DESC_FIRE,DESC_OTHER,DESC_NEW,NB_UNITS,Median_NrIncidentsLastWeek,Median_NrIncidentsLastMonth,Median_NrCrimesLastWeek,Median_NrCrimesLastMonth,Median_NrIncidentsLastWeekPast,Median_NrIncidentsLastMonthPast,Median_NrCrimesLastWeekPast,Median_NrCrimesLastMonthPast,NB_PROPERTIES,FLOORS,HOUSINGS,YEAR_CONSTRUCTION,LAND_AREA,BUILDING_AREA,USAGE_LOGEMENT,CATEGORY_REGULAR,CATEGORY_CONDOMINIUM,NB_INCIDENTS
75-79,0.2,0,0,0,0,0,0.4,0,0,0.2,0,0.2,0.6,0.2,0.2,0,3,0,0,0,0,0,0,0,0,111,2,1,1987,395,147,0.883,1,0,5
75-80,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,34,2,1,1992,339.5,180.5,1,1,0,2
75-81,0.667,0,0,0,0,0,0,0.333,0,0,0,0,0.333,0.333,0.333,0,3,0,0,0,0,0,0,0,0,4,2,1,1968,1449.5,201,0,1,0,3
75-92,0.048,0,0,0.143,0.095,0.095,0.048,0.19,0,0.095,0.048,0.238,0.619,0.286,0.095,0,4,0,0,0,0,0,0,0,0,60,2,1,1987.5,377.5,79.5,0.383,0.5,0.5,21
75-93,0.143,0,0,0,0.143,0.286,0.143,0.286,0,0,0,0,0.143,0.143,0.714,0,1,0,0,0,0,0,0,0,0,84,1,1,1945,388,77,0.952,1,0,7
75-94,0.133,0.133,0.067,0.2,0.067,0.067,0.067,0.133,0,0,0,0.133,0.667,0.2,0.133,0,2,0,0,0,0,0,0,0,0,257,2,1,1948,348,141,0.942,0.942,0.058,15
75-95,0.14,0.047,0.047,0.023,0.07,0.023,0.186,0.047,0.116,0.116,0.07,0.116,0.791,0.07,0.14,0,2,0,1,0,1,0,1,0,1,109,2,1,1958,361,201,0.862,0.734,0.266,43
75-96,0.063,0.063,0,0,0.063,0.063,0.125,0.125,0.125,0.063,0.25,0.063,0.813,0.063,0.125,0,3,0,0,0,0,0,0,0,1,1,2,1,1991,5650,201,0,1,0,16
76-73,0.077,0.077,0,0.308,0,0.077,0.231,0.154,0.077,0,0,0,0.154,0,0.846,0,1,0,0,0,0,0,0,0,0,4,2,1,1948.5,863.5,3764,1,0.5,0.5,13
76-74,0,0.125,0.063,0.188,0.125,0,0.25,0.063,0.125,0.063,0,0,0.5,0.063,0.438,0,1.5,0,0,0,0.5,0,0,0,1,122,1,1,1982,515,144,1,1,0,16
76-75,0.103,0,0.103,0.128,0.077,0.077,0.077,0.051,0.077,0.077,0.154,0.077,0.744,0.103,0.154,0,3,0,0,0,1,0,0,0,1,356,2,1,1986,131.5,201,0.904,0.298,0.702,39
76-76,0.111,0.111,0.111,0,0.111,0,0.222,0,0.222,0,0.111,0,0.778,0.111,0.111,0,2,0,0,0,0,0,0,0,0,257,2,1,1983,455,134,0.93,0.825,0.175,9
76-77,0.095,0.095,0,0.095,0.238,0.048,0.143,0.048,0.048,0,0.19,0,0.762,0,0.238,0,1,0,0,0,0,0,0,0,0,273,2,1,1979,288,117,0.967,1,0,21
76-78,0.082,0.23,0.082,0.115,0.049,0.098,0.082,0.049,0.066,0.082,0.033,0.033,0.869,0.016,0.115,0,3,0,1,0,1,0,1,0,1,148,2,1,1975,425.5,117,0.986,1,0,61
76-79,0,0,0.182,0,0.227,0.136,0.091,0.091,0,0.091,0.091,0.091,0.273,0.136,0.591,0,1,0,0,0,1,0,0,0,1,237,2,1,1979,284,139,0.975,0.992,0.008,22
76-80,0,0,0.077,0.077,0.154,0.154,0.077,0.154,0.231,0,0,0.077,0.615,0.154,0.231,0,3,0,0,0,1,0,0,0,0,193,2,1,1986,357,174,0.964,0.99,0.01,13
76-82,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,5.5,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,2
76-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5,1,1990,298758,100.5,0,1,0,0
76-91,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,29,2,1,1968,967,201,0.276,1,0,1
76-92,0,0,0,0.083,0.25,0.25,0.25,0,0.083,0.083,0,0,0.333,0.167,0.5,0,3,0,0,0,0,0,0,0,0,43,1,1,1945,404,93,0.674,0.953,0.047,12
76-93,0,0.1,0.2,0.15,0.05,0.05,0.05,0.1,0.05,0.05,0.1,0.1,0.65,0.1,0.25,0,3,0,0,0,0,0,0,0,0.5,104,2,1,1945,441,201,0.692,0.865,0.135,20
76-94,0.108,0.054,0.027,0.027,0.135,0.189,0.027,0.135,0.081,0,0.081,0.135,0.514,0.243,0.243,0,3,0,0,0,0,0,0,0,1,82,2,2,1956,441,190,0.89,0.963,0.037,37
76-95,0,0.045,0.045,0.091,0.091,0.091,0.182,0.091,0.045,0,0.091,0.227,0.636,0.136,0.227,0,2,0,0,0,1,0,0,0,1,96,2,1,1961,418,142,0.948,0.875,0.125,22
76-96,0.031,0.063,0.156,0.063,0.031,0.094,0.063,0.063,0.156,0.094,0.125,0.063,0.625,0.094,0.281,0,2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,32
77-74,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,6,2,1,1980,608.5,151.5,1,1,0,1
77-75,0.167,0.167,0,0,0.083,0,0.167,0,0.167,0,0,0.25,0.667,0.083,0.25,0,2.5,0,0,0,0,0,0,0,0,137,2,1,1983,507,185,0.949,0.92,0.08,12
77-76,0.12,0.08,0.1,0.08,0.08,0.14,0.02,0.06,0.02,0.08,0.1,0.12,0.86,0.04,0.1,0,3,0,1,0,1,0,1,0,0,229,1,1,1984,130,125,0.987,0.266,0.734,50
77-77,0,0.053,0,0.105,0.053,0.211,0.105,0.158,0.053,0.263,0,0,0.316,0.211,0.474,0,1,0,0,0,0,0,0,0,0,247,2,1,1972,224,106,0.992,1,0,19
77-78,0.2,0.2,0,0,0,0,0.1,0.1,0,0.2,0,0.2,0.8,0,0.2,0,1,0,0,0,0,0,0,0,0,275,2,1,1982,390,135,0.989,1,0,10
77-79,0,0.048,0,0.048,0.19,0.095,0.095,0.19,0.143,0.143,0,0.048,0.667,0.048,0.286,0,1,0,0,0,1,0,0,0,1,128,2,3,1980,432.5,244,0.984,1,0,21
77-80,0.1,0,0.1,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.5,0.1,0.4,0,1,0,0,0,0.5,0,0,0,0,317,2,1,1985,298,150,0.968,0.716,0.284,10
77-81,0,0,0,0.125,0,0.375,0.5,0,0,0,0,0,0.25,0,0.75,0,1,0,0.5,0,0,0,0.5,0,0,130,2,1,1987,354,156,0.992,1,0,8
77-82,0.2,0,0,0,0.4,0,0,0,0.2,0,0.2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
77-83,0.143,0,0.143,0,0.071,0.143,0.071,0.286,0,0,0.143,0,0.5,0.286,0.214,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
77-87,0.25,0.25,0,0,0.25,0,0,0,0,0,0.25,0,0,0,1,0,2,0,0,0,0,0,0,0,0,5,2,1,1945,1075,201,0,1,0,4
77-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1958,351142,1067,0,1,0,0
77-91,0.143,0.143,0,0,0.143,0,0,0.429,0,0.143,0,0,0.714,0.143,0.143,0,3,0,0,0,0,0,0,0,0,3,2,1,1968,12369,201,0,1,0,7
77-92,0.25,0,0,0,0.125,0.125,0,0.125,0.25,0,0,0.125,0.25,0,0.75,0,2,0,0,0,0,0,0,0,0,5,1,1,1959,4960,1080,0,1,0,8
77-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5,1,1981,10732.5,2011,0.5,1,0,0
77-94,0,0,0.091,0.091,0,0.182,0.091,0.273,0.091,0.091,0,0.091,0.545,0.182,0.273,0,2,0,0,0,0,0,0,0,0,165,2,1,1958,437,115,0.994,1,0,11
77-95,0.056,0.056,0.056,0.111,0,0.167,0.167,0.111,0.111,0.167,0,0,0.5,0.222,0.278,0,3,0,0,0,0.5,0,0,0,0,19,2,1,1955,438,143,1,1,0,18
77-96,0.063,0.095,0.079,0.032,0.111,0.143,0.079,0.111,0.063,0.048,0.079,0.095,0.587,0.175,0.238,0,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,63
77-97,0,0,0,0,0.182,0.273,0,0,0.182,0.091,0.182,0.091,0.455,0.182,0.364,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
78-75,0.5,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,2.5,0,0,0,0,0,0,0,0,19,1,1,1970,682,125,1,1,0,2
78-76,0.063,0,0.125,0.125,0.063,0.063,0.125,0.188,0.125,0.063,0.063,0,0.25,0.125,0.625,0,1,0,0,0,0,0,0,0,0,84,1,1,1971.5,521.5,115,0.964,1,0,16
78-77,0.042,0.125,0,0.042,0.167,0.083,0.167,0.083,0.042,0.167,0.042,0.042,0.458,0.125,0.417,0,1,0,0,0,0,0,0,0,0,150,2,1,1979.5,376,125.5,0.967,0.947,0.053,24
78-78,0.083,0.083,0.083,0.083,0,0.25,0,0.167,0,0,0.083,0.167,0.667,0.083,0.25,0,1.5,0,0,0,0,0,0,0,0,165,2,1,1985,461,149,0.964,0.915,0.085,12
78-79,0.167,0,0.167,0,0,0,0,0,0.333,0.333,0,0,0.833,0.167,0,0,2,0,0,0,0,0,0,0,0.5,189,1,1,1983,461,138,0.984,1,0,6
78-80,0.188,0.125,0.313,0.063,0,0,0,0,0,0.125,0.125,0.063,0.75,0.125,0.125,0,3,0,0,0,1,0,0,0,0,210,2,1,1986,439.5,162,0.962,0.9,0.1,16
78-81,0.091,0,0,0.091,0.091,0.091,0.273,0.091,0.182,0,0,0.091,0.636,0.091,0.273,0,3,0,0,0,0,0,0,0,0,322,2,1,1984,279,152,0.898,0.829,0.171,11
78-82,0,0,0,0,0.25,0.25,0,0,0.5,0,0,0,0.25,0.25,0.5,0,5,0,0,0,0,0,0,0,0,40,2,1,1978,279,113,0.85,1,0,4
78-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1968,4887,201,0,1,0,0
78-84,0,0.2,0,0.1,0.1,0.2,0.2,0,0,0.1,0.1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,2,1,1965,1505,876.5,0,1,0,10
78-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1957,5489,201,0,1,0,0
78-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1968,853,201,0,1,0,0
78-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2000,113510,31331,0,1,0,0
78-88,0.5,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1961,11699,142,0,1,0,2
78-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2004,199797,201,0,1,0,0
78-92,0,0.063,0.063,0.063,0.125,0.063,0.125,0.188,0.063,0.125,0.063,0.063,0.625,0.188,0.188,0,4,0,0,0,0,0,0,0,0,502,1,1,1999,95,201,0.859,0.217,0.783,16
78-93,0.2,0.267,0.067,0.067,0.067,0.067,0,0,0.067,0.067,0,0.133,0.933,0,0.067,0,3,0,0,0,0,0,0,0,0,189,1,1,1964,415,95,1,1,0,15
78-94,0.081,0.135,0,0,0.135,0.108,0.189,0.108,0.054,0.108,0.081,0,0.622,0,0.378,0,2,0,1,0,0,0,0,0,0,160,1,1,1957,427,99.5,0.963,0.994,0.006,37
78-95,0,0,0,0,0.176,0.176,0.176,0.059,0.176,0,0.176,0.059,0.412,0,0.588,0,1,0,0,0,0,0,0,0,0,274,2,1,1973,297,123,0.971,0.657,0.343,17
78-96,0.154,0,0.077,0,0.154,0.308,0.077,0,0.077,0.077,0,0.077,0.692,0.154,0.154,0,2,0,0,0,0,0,0,0,0,12,2,1,1988,186.5,132,1,1,0,13
78-97,0,0.16,0.04,0.08,0.12,0.16,0.16,0.04,0.08,0,0.04,0.12,0.56,0.08,0.36,0,4,0,0,0,0,0,0,0,0,1,2,1,1968,13496,201,0,1,0,25
79-76,0,0,0,0.2,0,0.8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,27,2,1,1990,325,254,0.889,0.556,0.444,5
79-77,0.056,0.056,0,0,0.278,0.111,0.167,0.167,0.111,0.056,0,0,0.389,0.056,0.556,0,1,0,0,0,0,0,0,0,0,200,1,1,1965,393,114.5,0.98,0.93,0.07,18
79-78,0.042,0.042,0,0.208,0.167,0.042,0.167,0.083,0.083,0.042,0.042,0.083,0.667,0.042,0.292,0,3,0,0,0,0,0,0,0,0,79,1,1,1982,553,145,0.962,0.899,0.101,24
79-79,0.111,0.222,0,0,0,0.333,0,0.111,0,0,0.111,0.111,0.556,0.111,0.333,0,2,0,0,0,1,0,0,0,1,248,1,1,1984,461,131.5,0.996,0.685,0.315,9
79-80,0.053,0.158,0.105,0.053,0.105,0.158,0.053,0.105,0,0.105,0.105,0,0.684,0,0.316,0,3,0,0,0,1,0,0,0,1,292,2,1,1996,289.5,150,0.99,1,0,19
79-81,0,0.043,0.13,0.043,0.174,0.043,0.087,0.087,0.174,0.087,0.043,0.087,0.565,0.217,0.217,0,3,0,0,0,0,0,0,0,1,151,2,1,1991,274,201,0.934,0.609,0.391,23
79-82,0.095,0.048,0.048,0.048,0.048,0.095,0.095,0,0.095,0.19,0.143,0.095,0.905,0.048,0.048,0,3,0,0,0,0,0,0,0,0,22,1,1,1988.5,2609.5,886,0,1,0,21
79-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1990,2089,465,0,1,0,0
79-84,0.2,0.133,0,0.133,0.067,0.067,0,0.2,0.2,0,0,0,0.333,0.267,0.4,0,2,0,0,0,0,0,0,0,0,110,2,1,1968,542.5,201,0.182,0.945,0.055,15
79-85,0.111,0.222,0.111,0.111,0,0.111,0.111,0,0.111,0.111,0,0,0.111,0.222,0.667,0,2,0,0,0,0,0,0,0,0,48,2,1,1983.5,397,201,0.375,1,0,9
79-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,1984,12667,201,0,1,0,0
79-88,0.188,0,0,0,0.063,0.125,0.188,0.25,0,0.125,0,0.063,0.938,0,0.063,0,4,0,0,0,0,0,0,0,0,1,1,1,2008,44240,201,0,1,0,16
79-89,0,0.091,0,0.091,0.091,0.273,0.273,0,0.091,0.091,0,0,0.364,0,0.636,0,1,0,0,0,0,0,0,0,0,1,2,1,1989,678515,20,0,1,0,11
79-91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,2,1,2012,297,201,0,0.125,0.875,1
79-92,0.045,0.045,0.182,0,0.045,0.091,0,0.273,0,0.136,0.045,0.136,0.727,0.091,0.182,0,2,0,0,0,1,0,0,0,1,100,2,1,1968,554,201,0.33,0.83,0.17,22
79-93,0,0,0.182,0.091,0,0.273,0.182,0.091,0.091,0.091,0,0,0.455,0,0.545,0,2,0,0,0,0,0,0,0,0,223,2,1,1968,306,113,0.991,0.946,0.054,11
79-94,0.029,0,0.118,0.147,0.088,0.059,0.118,0.088,0.088,0.118,0.088,0.059,0.618,0.118,0.265,0,3,0,0,0,2,0,1,0,2,177,1,1,1963,405,106,0.932,0.881,0.119,34
79-95,0.154,0,0,0.077,0.231,0.154,0.154,0,0.154,0,0.077,0,0.615,0.231,0.154,0,2,0,0,0,0,0,0,0,0,60,1,1,1962,422,102,0.9,1,0,13
79-96,0,0.059,0,0.176,0.235,0.059,0.059,0.118,0.176,0,0,0.118,0.471,0.059,0.471,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
79-97,0.2,0,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0.6,0,0.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8-11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2002,46959,201,0,1,0,0
8-13,0,0,0,0,0.25,0,0.125,0.125,0.125,0.125,0.25,0,0.75,0,0.25,0,3,0,0,0,0,0,0,0,0,18,2,1,2006,1554,201,1,1,0,8
8-14,0.364,0.182,0.091,0,0,0.091,0,0,0.091,0,0,0.182,0.727,0.091,0.182,0,3,0,0,0,0,0,0,0,0,1,2,1,2009,17722,201,0,1,0,11
8-15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8-16,0.333,0,0,0,0,0,0.222,0.111,0,0.222,0.111,0,1,0,0,0,3,0,0,0,0,0,0,0,0,6,1,1,1993.5,16782.5,201,0,1,0,9
8-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1998,36149,201,0,1,0,0
8-18,0.179,0.128,0.026,0.051,0.051,0.103,0.051,0.103,0,0.154,0.077,0.077,0.821,0.077,0.103,0,3,0,0,0,0,0,0,0,0,9,1,1,1988,8947,220,0.444,1,0,39
8-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,1,1974.5,1534,229.5,0.969,1,0,0
8-20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,85,1,1,1959,908,160,1,1,0,1
8-21,0,0,0,0,0,0.667,0,0,0.333,0,0,0,0.333,0.667,0,0,3,0,0,0,0,0,0,0,0,65,1,1,1959,958,118,1,1,0,3
8-22,0.25,0,0.25,0.25,0,0.125,0,0,0.125,0,0,0,0.75,0.25,0,0,3,0,0,0,0,0,0,0,0,97,1,1,1954,858,114,1,1,0,8
8-23,0,0.111,0,0,0.111,0,0.111,0.111,0.222,0,0.222,0.111,1,0,0,0,3,0,0,0,0,0,0,0,0,46,1,1,1960.5,1018.5,148,0.978,1,0,9
8-24,0,0,0,0,0,0.25,0,0,0.75,0,0,0,1,0,0,0,1.5,0,0.5,0,0,0.5,0.5,0,0,110,2,1,1963,889.5,216,0.982,1,0,4
8-25,0.25,0,0,0,0.125,0.125,0,0.125,0.125,0,0.125,0.125,1,0,0,0,1,0,0,0,0,0,0,0,0,70,2,1,1967,1003,203,1,1,0,8
8-26,0.05,0,0,0.05,0.05,0,0.2,0.15,0.1,0.1,0.15,0.15,0.7,0.05,0.25,0,1,0,0,0,0,0,0,0,0,52,2,1,1968,1035,236.5,0.942,1,0,20
8-6,0.125,0,0.25,0.25,0.125,0,0.125,0,0,0.125,0,0,0.5,0.25,0.25,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8-65,0,0,0.083,0,0.083,0.333,0.25,0.25,0,0,0,0,0.083,0,0.917,0,1,0,0,0,0,0,0,0,0,58,2,3,1977,306,218,0.828,0.69,0.31,12
8-66,0.021,0.146,0.083,0.063,0.063,0.042,0.104,0.063,0.104,0.146,0.146,0.021,0.729,0.042,0.229,0,3.5,0,1,0,0,0,0,0,0,140,2,1,1950,422,170,0.929,0.964,0.036,48
8-67,0.033,0.1,0.233,0.1,0,0.033,0.1,0.133,0.033,0.067,0.067,0.1,0.667,0.167,0.167,0,3,0,0,0,0,0,0,0,0,109,2,2,1959,333,201,0.881,0.954,0.046,30
8-68,0.167,0.083,0.083,0.028,0.194,0.028,0.083,0.083,0.139,0.056,0,0.056,0.639,0.278,0.083,0,3,0,1,0,0,0,0,0,0,146,2,2,1961.5,337.5,212,0.925,1,0,36
8-69,0.111,0.111,0.061,0.01,0.091,0.101,0.152,0.061,0.061,0.051,0.121,0.071,0.798,0.101,0.101,0,3,0,1,0,1,0,1,0,1,96,2,1,1968,521.5,201,0.531,1,0,99
8-7,0,0.2,0,0.2,0.2,0,0.2,0,0,0.2,0,0,0.6,0,0.4,0,3,0,0,0,0,0,0,0,0,6,2,1,1956.5,11572,201,0.667,1,0,5
8-70,0.067,0.133,0.067,0,0,0.133,0.067,0.067,0.067,0,0.2,0.2,0.6,0.133,0.267,0,2,0,0,0,1,0,0,0,1,337,2,2,1970,264,198,0.976,1,0,15
8-71,0.087,0.043,0.087,0.087,0.13,0.087,0.13,0.087,0.043,0.043,0.13,0.043,0.652,0.087,0.261,0,3,0,0,0,0,0,0,0,0,116,2,3,1976,295,236,0.957,1,0,23
8-72,0,0,0,0,0.333,0.333,0.333,0,0,0,0,0,0,0.333,0.667,0,1,0,0,0,0,0,0,0,0,24,1,1,1961.5,398.5,106,0.833,0.958,0.042,3
8-73,0,0.077,0.077,0.077,0,0,0,0.154,0.154,0.231,0.154,0.077,0.692,0,0.308,0,3,0,0,0,0,0,0,0,0,159,1,1,1956,431,106,1,1,0,13
8-74,0.063,0.109,0.078,0.063,0.078,0.141,0.141,0.063,0.109,0.016,0.078,0.063,0.938,0.031,0.031,0,4,0,1,0,0,0,1,0,0,242,2,1,1987,244,201,0.983,0.521,0.479,64
8-75,0.083,0,0.167,0.083,0,0.167,0.167,0.083,0.167,0.083,0,0,0.5,0.25,0.25,0,3,0,0,0,1,0,0,0,1,319,2,3,1979,310,242,0.991,1,0,12
8-76,0,0,0,0.1,0.2,0.1,0,0.4,0.1,0.1,0,0,0.5,0.1,0.4,0,2.5,0,0,0,0,0,0,0,0,124,2,1,1982,398.5,199.5,1,1,0,10
80-77,0,0,0.143,0,0.143,0,0,0.143,0.286,0.143,0.143,0,0.857,0,0.143,0,2,0,0,0,0,0,0,0,0,107,2,1,2011,115,201,0.776,0.421,0.579,7
80-78,0.083,0,0,0,0.167,0.167,0.083,0.25,0.083,0,0.083,0.083,0.5,0,0.5,0,1,0,0,0,0,0,0,0,0,132,1,1,1965,502,107,0.985,1,0,12
80-79,0,0.077,0.077,0,0.077,0.077,0.308,0.077,0,0.154,0.077,0.077,0.692,0,0.308,0,2,0,0,0,0,0,0,0,0,277,2,1,1985,195,130,0.949,0.469,0.531,13
80-80,0.133,0.133,0,0.133,0.133,0.067,0.067,0.133,0.067,0.067,0,0.067,0.8,0.133,0.067,0,3,0,0,0,0,0,0,0,1,276,2,1,1994,253.5,201,0.978,0.793,0.207,15
80-81,0.063,0,0.063,0.063,0.25,0.125,0.125,0,0.188,0.063,0,0.063,0.75,0.125,0.125,0,3,0,0,0,0,0,0,0,0,114,2,1,1988,450,164.5,0.965,1,0,16
80-82,0.048,0.19,0.095,0.095,0.143,0.143,0.048,0,0.095,0,0.095,0.048,0.619,0.095,0.286,0,3,0,0,0,0,0,0,0,0,221,2,1,2013,81,201,0.52,0.213,0.787,21
80-83,0,0.211,0.053,0.105,0.053,0,0.053,0.053,0.211,0.053,0.105,0.105,0.737,0.158,0.105,0,3,0,0,0,0,0,0,0,0,15,1,1,1994,669,201,0.067,1,0,19
80-84,0,0,0,0,0,0,0,0.333,0,0.667,0,0,0,0.333,0.667,0,1,0,0,0,1,0,0,0,1,78,2,1,1968,471,201,0.436,1,0,3
80-85,0,0,0.333,0,0,0,0,0.333,0,0,0.333,0,0,0,1,0,2,0,0,0,0,0,0,0,0,57,2,1,1985,321,179,0.561,0.86,0.14,3
80-86,0,0.167,0,0,0.167,0.333,0.167,0.167,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,1,1,1995,3881,267.5,0,1,0,6
80-87,0.167,0.083,0.167,0.083,0.083,0.042,0.125,0.083,0.083,0.083,0,0,0.875,0,0.125,0,3,0,0,0,0,0,0,0,0,4,1,1,1998.5,16417.5,523.5,0,1,0,24
80-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,2,1,2014,31,201,0.438,0.474,0.526,0
80-90,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,42,2,1,1987,530,201,0.024,0.048,0.952,1
80-91,0.044,0.067,0.089,0.022,0.067,0.022,0.044,0.044,0.222,0.111,0.178,0.089,0.889,0.067,0.044,0,4,0,0,0,0,0,0,0,0,54,2,1,1990,411,201,0,0.13,0.87,45
80-92,0.412,0.059,0,0.059,0,0.176,0.059,0,0.118,0,0.118,0,0.824,0,0.176,0,3,0,0,0,0,0,0,0,0,33,2,1,1986,2562,201,0,0.576,0.424,17
80-93,0.2,0,0,0,0,0,0,0.2,0.2,0,0.4,0,0.6,0,0.4,0,3,0,0,0,0,0,0,0,0,201,1,1,1964,399,103,0.985,1,0,5
80-94,0.111,0,0.111,0,0.222,0,0,0,0.333,0.111,0.111,0,0.889,0,0.111,0,4,0,0,0,0,0,0,0,0,170,1,1,1964,437,103,0.994,1,0,9
80-95,0,0,0,0.143,0.143,0.286,0.143,0.286,0,0,0,0,0.429,0,0.571,0,2,0,0,0,0,0,0,0,0,281,1,1,1966,415,106,0.975,0.868,0.132,7
80-96,0,0.091,0.091,0.091,0.091,0.182,0.091,0.182,0.091,0,0,0.091,0.455,0.091,0.455,0,3,0,0,0,1,0,0,0,1,35,1,1,1965,488,99,0.943,1,0,11
80-97,0,0,0,0,0.5,0.25,0,0.25,0,0,0,0,0.5,0,0.5,0,3,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,4
81-78,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0.4,0.2,0.4,0,3,0,0,0,0,0,0,0,0,92,2,1,1983,567,163.5,0.989,1,0,5
81-79,0.167,0,0,0,0.333,0,0.167,0,0.167,0,0.167,0,0.667,0,0.333,0,3,0,0,0,0,0,0,0,0,222,2,1,1983,372,131,0.995,1,0,6
81-80,0.089,0.022,0.133,0.156,0.111,0.089,0.067,0.067,0.022,0.111,0.089,0.044,0.644,0.044,0.311,0,2,0,1,0,1,0,0,0,1,128,2,1,1984,300,133,0.969,0.703,0.297,45
81-81,0,0,0,0,0,0.5,0,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0.5,0,0,0,1,107,2,1,1987,443,147,0.991,1,0,2
81-82,0.071,0.071,0,0,0.143,0,0.286,0.143,0.214,0.071,0,0,0.643,0.071,0.286,0,3,0,0,0,0,0,0,0,0,207,1,1,1988,338,128,0.966,0.792,0.208,14
81-83,0.2,0,0.2,0.15,0,0.15,0.1,0,0.05,0.05,0.1,0,0.75,0.05,0.2,0,3,0,0,0,0,0,0,0,0,84,2,1,1979,384.5,118,0.75,0.976,0.024,20
81-84,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,0,2.5,0,0,0,0,0,0,0,0,6,1,1,1971,2006,332,0,1,0,2
81-86,0,0,0,0,0.333,0,0.333,0,0,0.333,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25,2,1,1959,418,195,0.64,1,0,3
