ID,LAT_MIN,LNG_MIN,LAT_MAX,LNG_MAX,LAT_ID,LNG_ID
86-74,45.6635,-73.6131,45.6666,-73.6078,86,74
87-74,45.6666,-73.6131,45.6697,-73.6078,87,74
88-74,45.6697,-73.6131,45.6728,-73.6078,88,74
89-74,45.6728,-73.6131,45.6759,-73.6078,89,74
90-74,45.6759,-73.6131,45.679,-73.6078,90,74
91-74,45.679,-73.6131,45.6821,-73.6078,91,74
92-74,45.6821,-73.6131,45.6852,-73.6078,92,74
93-74,45.6852,-73.6131,45.6883,-73.6078,93,74
94-74,45.6883,-73.6131,45.6914,-73.6078,94,74
95-74,45.6914,-73.6131,45.6945,-73.6078,95,74
96-74,45.6945,-73.6131,45.6976,-73.6078,96,74
97-74,45.6976,-73.6131,45.7007,-73.6078,97,74
98-74,45.7007,-73.6131,45.7038,-73.6078,98,74
99-74,45.7038,-73.6131,45.7069,-73.6078,99,74
100-74,45.7069,-73.6131,45.71,-73.6078,100,74
1-75,45.4,-73.6078,45.4031,-73.60249999999999,1,75
2-75,45.4031,-73.6078,45.4062,-73.60249999999999,2,75
3-75,45.4062,-73.6078,45.4093,-73.60249999999999,3,75
4-75,45.4093,-73.6078,45.4124,-73.60249999999999,4,75
5-75,45.4124,-73.6078,45.4155,-73.60249999999999,5,75
6-75,45.4155,-73.6078,45.4186,-73.60249999999999,6,75
7-75,45.4186,-73.6078,45.4217,-73.60249999999999,7,75
8-75,45.4217,-73.6078,45.4248,-73.60249999999999,8,75
9-75,45.4248,-73.6078,45.4279,-73.60249999999999,9,75
10-75,45.4279,-73.6078,45.431,-73.60249999999999,10,75
11-75,45.431,-73.6078,45.4341,-73.60249999999999,11,75
12-75,45.4341,-73.6078,45.4372,-73.60249999999999,12,75
13-75,45.4372,-73.6078,45.4403,-73.60249999999999,13,75
14-75,45.4403,-73.6078,45.4434,-73.60249999999999,14,75
15-75,45.4434,-73.6078,45.4465,-73.60249999999999,15,75
16-75,45.4465,-73.6078,45.4496,-73.60249999999999,16,75
17-75,45.4496,-73.6078,45.4527,-73.60249999999999,17,75
18-75,45.4527,-73.6078,45.455799999999996,-73.60249999999999,18,75
19-75,45.455799999999996,-73.6078,45.4589,-73.60249999999999,19,75
20-75,45.4589,-73.6078,45.461999999999996,-73.60249999999999,20,75
21-75,45.461999999999996,-73.6078,45.4651,-73.60249999999999,21,75
22-75,45.4651,-73.6078,45.468199999999996,-73.60249999999999,22,75
23-75,45.468199999999996,-73.6078,45.4713,-73.60249999999999,23,75
24-75,45.4713,-73.6078,45.474399999999996,-73.60249999999999,24,75
25-75,45.474399999999996,-73.6078,45.4775,-73.60249999999999,25,75
26-75,45.4775,-73.6078,45.4806,-73.60249999999999,26,75
27-75,45.4806,-73.6078,45.4837,-73.60249999999999,27,75
28-75,45.4837,-73.6078,45.4868,-73.60249999999999,28,75
29-75,45.4868,-73.6078,45.4899,-73.60249999999999,29,75
30-75,45.4899,-73.6078,45.493,-73.60249999999999,30,75
31-75,45.493,-73.6078,45.4961,-73.60249999999999,31,75
32-75,45.4961,-73.6078,45.4992,-73.60249999999999,32,75
33-75,45.4992,-73.6078,45.5023,-73.60249999999999,33,75
34-75,45.5023,-73.6078,45.5054,-73.60249999999999,34,75
35-75,45.5054,-73.6078,45.5085,-73.60249999999999,35,75
36-75,45.5085,-73.6078,45.5116,-73.60249999999999,36,75
37-75,45.5116,-73.6078,45.5147,-73.60249999999999,37,75
38-75,45.5147,-73.6078,45.5178,-73.60249999999999,38,75
39-75,45.5178,-73.6078,45.5209,-73.60249999999999,39,75
40-75,45.5209,-73.6078,45.524,-73.60249999999999,40,75
41-75,45.524,-73.6078,45.5271,-73.60249999999999,41,75
42-75,45.5271,-73.6078,45.5302,-73.60249999999999,42,75
43-75,45.5302,-73.6078,45.5333,-73.60249999999999,43,75
44-75,45.5333,-73.6078,45.5364,-73.60249999999999,44,75
45-75,45.5364,-73.6078,45.5395,-73.60249999999999,45,75
46-75,45.5395,-73.6078,45.5426,-73.60249999999999,46,75
47-75,45.5426,-73.6078,45.5457,-73.60249999999999,47,75
48-75,45.5457,-73.6078,45.5488,-73.60249999999999,48,75
49-75,45.5488,-73.6078,45.551899999999996,-73.60249999999999,49,75
50-75,45.551899999999996,-73.6078,45.555,-73.60249999999999,50,75
51-75,45.555,-73.6078,45.5581,-73.60249999999999,51,75
52-75,45.5581,-73.6078,45.5612,-73.60249999999999,52,75
53-75,45.5612,-73.6078,45.5643,-73.60249999999999,53,75
54-75,45.5643,-73.6078,45.5674,-73.60249999999999,54,75
55-75,45.5674,-73.6078,45.5705,-73.60249999999999,55,75
56-75,45.5705,-73.6078,45.5736,-73.60249999999999,56,75
57-75,45.5736,-73.6078,45.5767,-73.60249999999999,57,75
58-75,45.5767,-73.6078,45.5798,-73.60249999999999,58,75
59-75,45.5798,-73.6078,45.5829,-73.60249999999999,59,75
60-75,45.5829,-73.6078,45.586,-73.60249999999999,60,75
61-75,45.586,-73.6078,45.5891,-73.60249999999999,61,75
62-75,45.5891,-73.6078,45.5922,-73.60249999999999,62,75
63-75,45.5922,-73.6078,45.5953,-73.60249999999999,63,75
64-75,45.5953,-73.6078,45.5984,-73.60249999999999,64,75
65-75,45.5984,-73.6078,45.6015,-73.60249999999999,65,75
66-75,45.6015,-73.6078,45.6046,-73.60249999999999,66,75
67-75,45.6046,-73.6078,45.6077,-73.60249999999999,67,75
68-75,45.6077,-73.6078,45.6108,-73.60249999999999,68,75
69-75,45.6108,-73.6078,45.6139,-73.60249999999999,69,75
70-75,45.6139,-73.6078,45.617,-73.60249999999999,70,75
71-75,45.617,-73.6078,45.6201,-73.60249999999999,71,75
72-75,45.6201,-73.6078,45.6232,-73.60249999999999,72,75
73-75,45.6232,-73.6078,45.6263,-73.60249999999999,73,75
74-75,45.6263,-73.6078,45.6294,-73.60249999999999,74,75
75-75,45.6294,-73.6078,45.6325,-73.60249999999999,75,75
76-75,45.6325,-73.6078,45.635600000000004,-73.60249999999999,76,75
77-75,45.635600000000004,-73.6078,45.6387,-73.60249999999999,77,75
78-75,45.6387,-73.6078,45.6418,-73.60249999999999,78,75
79-75,45.6418,-73.6078,45.6449,-73.60249999999999,79,75
80-75,45.6449,-73.6078,45.648,-73.60249999999999,80,75
81-75,45.648,-73.6078,45.6511,-73.60249999999999,81,75
82-75,45.6511,-73.6078,45.6542,-73.60249999999999,82,75
83-75,45.6542,-73.6078,45.6573,-73.60249999999999,83,75
84-75,45.6573,-73.6078,45.6604,-73.60249999999999,84,75
85-75,45.6604,-73.6078,45.6635,-73.60249999999999,85,75
86-75,45.6635,-73.6078,45.6666,-73.60249999999999,86,75
87-75,45.6666,-73.6078,45.6697,-73.60249999999999,87,75
88-75,45.6697,-73.6078,45.6728,-73.60249999999999,88,75
89-75,45.6728,-73.6078,45.6759,-73.60249999999999,89,75
90-75,45.6759,-73.6078,45.679,-73.60249999999999,90,75
91-75,45.679,-73.6078,45.6821,-73.60249999999999,91,75
92-75,45.6821,-73.6078,45.6852,-73.60249999999999,92,75
93-75,45.6852,-73.6078,45.6883,-73.60249999999999,93,75
94-75,45.6883,-73.6078,45.6914,-73.60249999999999,94,75
95-75,45.6914,-73.6078,45.6945,-73.60249999999999,95,75
96-75,45.6945,-73.6078,45.6976,-73.60249999999999,96,75
97-75,45.6976,-73.6078,45.7007,-73.60249999999999,97,75
98-75,45.7007,-73.6078,45.7038,-73.60249999999999,98,75
99-75,45.7038,-73.6078,45.7069,-73.60249999999999,99,75
100-75,45.7069,-73.6078,45.71,-73.60249999999999,100,75
1-76,45.4,-73.60249999999999,45.4031,-73.5972,1,76
2-76,45.4031,-73.60249999999999,45.4062,-73.5972,2,76
3-76,45.4062,-73.60249999999999,45.4093,-73.5972,3,76
4-76,45.4093,-73.60249999999999,45.4124,-73.5972,4,76
5-76,45.4124,-73.60249999999999,45.4155,-73.5972,5,76
6-76,45.4155,-73.60249999999999,45.4186,-73.5972,6,76
7-76,45.4186,-73.60249999999999,45.4217,-73.5972,7,76
8-76,45.4217,-73.60249999999999,45.4248,-73.5972,8,76
9-76,45.4248,-73.60249999999999,45.4279,-73.5972,9,76
10-76,45.4279,-73.60249999999999,45.431,-73.5972,10,76
11-76,45.431,-73.60249999999999,45.4341,-73.5972,11,76
12-76,45.4341,-73.60249999999999,45.4372,-73.5972,12,76
13-76,45.4372,-73.60249999999999,45.4403,-73.5972,13,76
14-76,45.4403,-73.60249999999999,45.4434,-73.5972,14,76
15-76,45.4434,-73.60249999999999,45.4465,-73.5972,15,76
16-76,45.4465,-73.60249999999999,45.4496,-73.5972,16,76
17-76,45.4496,-73.60249999999999,45.4527,-73.5972,17,76
18-76,45.4527,-73.60249999999999,45.455799999999996,-73.5972,18,76
19-76,45.455799999999996,-73.60249999999999,45.4589,-73.5972,19,76
20-76,45.4589,-73.60249999999999,45.461999999999996,-73.5972,20,76
21-76,45.461999999999996,-73.60249999999999,45.4651,-73.5972,21,76
22-76,45.4651,-73.60249999999999,45.468199999999996,-73.5972,22,76
23-76,45.468199999999996,-73.60249999999999,45.4713,-73.5972,23,76
24-76,45.4713,-73.60249999999999,45.474399999999996,-73.5972,24,76
25-76,45.474399999999996,-73.60249999999999,45.4775,-73.5972,25,76
26-76,45.4775,-73.60249999999999,45.4806,-73.5972,26,76
27-76,45.4806,-73.60249999999999,45.4837,-73.5972,27,76
28-76,45.4837,-73.60249999999999,45.4868,-73.5972,28,76
29-76,45.4868,-73.60249999999999,45.4899,-73.5972,29,76
30-76,45.4899,-73.60249999999999,45.493,-73.5972,30,76
31-76,45.493,-73.60249999999999,45.4961,-73.5972,31,76
32-76,45.4961,-73.60249999999999,45.4992,-73.5972,32,76
33-76,45.4992,-73.60249999999999,45.5023,-73.5972,33,76
34-76,45.5023,-73.60249999999999,45.5054,-73.5972,34,76
35-76,45.5054,-73.60249999999999,45.5085,-73.5972,35,76
36-76,45.5085,-73.60249999999999,45.5116,-73.5972,36,76
37-76,45.5116,-73.60249999999999,45.5147,-73.5972,37,76
38-76,45.5147,-73.60249999999999,45.5178,-73.5972,38,76
39-76,45.5178,-73.60249999999999,45.5209,-73.5972,39,76
40-76,45.5209,-73.60249999999999,45.524,-73.5972,40,76
41-76,45.524,-73.60249999999999,45.5271,-73.5972,41,76
42-76,45.5271,-73.60249999999999,45.5302,-73.5972,42,76
43-76,45.5302,-73.60249999999999,45.5333,-73.5972,43,76
44-76,45.5333,-73.60249999999999,45.5364,-73.5972,44,76
45-76,45.5364,-73.60249999999999,45.5395,-73.5972,45,76
46-76,45.5395,-73.60249999999999,45.5426,-73.5972,46,76
47-76,45.5426,-73.60249999999999,45.5457,-73.5972,47,76
48-76,45.5457,-73.60249999999999,45.5488,-73.5972,48,76
49-76,45.5488,-73.60249999999999,45.551899999999996,-73.5972,49,76
50-76,45.551899999999996,-73.60249999999999,45.555,-73.5972,50,76
51-76,45.555,-73.60249999999999,45.5581,-73.5972,51,76
52-76,45.5581,-73.60249999999999,45.5612,-73.5972,52,76
53-76,45.5612,-73.60249999999999,45.5643,-73.5972,53,76
54-76,45.5643,-73.60249999999999,45.5674,-73.5972,54,76
55-76,45.5674,-73.60249999999999,45.5705,-73.5972,55,76
56-76,45.5705,-73.60249999999999,45.5736,-73.5972,56,76
57-76,45.5736,-73.60249999999999,45.5767,-73.5972,57,76
58-76,45.5767,-73.60249999999999,45.5798,-73.5972,58,76
59-76,45.5798,-73.60249999999999,45.5829,-73.5972,59,76
60-76,45.5829,-73.60249999999999,45.586,-73.5972,60,76
61-76,45.586,-73.60249999999999,45.5891,-73.5972,61,76
62-76,45.5891,-73.60249999999999,45.5922,-73.5972,62,76
63-76,45.5922,-73.60249999999999,45.5953,-73.5972,63,76
64-76,45.5953,-73.60249999999999,45.5984,-73.5972,64,76
65-76,45.5984,-73.60249999999999,45.6015,-73.5972,65,76
66-76,45.6015,-73.60249999999999,45.6046,-73.5972,66,76
67-76,45.6046,-73.60249999999999,45.6077,-73.5972,67,76
68-76,45.6077,-73.60249999999999,45.6108,-73.5972,68,76
69-76,45.6108,-73.60249999999999,45.6139,-73.5972,69,76
70-76,45.6139,-73.60249999999999,45.617,-73.5972,70,76
71-76,45.617,-73.60249999999999,45.6201,-73.5972,71,76
72-76,45.6201,-73.60249999999999,45.6232,-73.5972,72,76
73-76,45.6232,-73.60249999999999,45.6263,-73.5972,73,76
74-76,45.6263,-73.60249999999999,45.6294,-73.5972,74,76
75-76,45.6294,-73.60249999999999,45.6325,-73.5972,75,76
76-76,45.6325,-73.60249999999999,45.635600000000004,-73.5972,76,76
77-76,45.635600000000004,-73.60249999999999,45.6387,-73.5972,77,76
78-76,45.6387,-73.60249999999999,45.6418,-73.5972,78,76
79-76,45.6418,-73.60249999999999,45.6449,-73.5972,79,76
80-76,45.6449,-73.60249999999999,45.648,-73.5972,80,76
81-76,45.648,-73.60249999999999,45.6511,-73.5972,81,76
82-76,45.6511,-73.60249999999999,45.6542,-73.5972,82,76
83-76,45.6542,-73.60249999999999,45.6573,-73.5972,83,76
84-76,45.6573,-73.60249999999999,45.6604,-73.5972,84,76
85-76,45.6604,-73.60249999999999,45.6635,-73.5972,85,76
86-76,45.6635,-73.60249999999999,45.6666,-73.5972,86,76
87-76,45.6666,-73.60249999999999,45.6697,-73.5972,87,76
88-76,45.6697,-73.60249999999999,45.6728,-73.5972,88,76
89-76,45.6728,-73.60249999999999,45.6759,-73.5972,89,76
90-76,45.6759,-73.60249999999999,45.679,-73.5972,90,76
91-76,45.679,-73.60249999999999,45.6821,-73.5972,91,76
92-76,45.6821,-73.60249999999999,45.6852,-73.5972,92,76
93-76,45.6852,-73.60249999999999,45.6883,-73.5972,93,76
94-76,45.6883,-73.60249999999999,45.6914,-73.5972,94,76
95-76,45.6914,-73.60249999999999,45.6945,-73.5972,95,76
96-76,45.6945,-73.60249999999999,45.6976,-73.5972,96,76
97-76,45.6976,-73.60249999999999,45.7007,-73.5972,97,76
98-76,45.7007,-73.60249999999999,45.7038,-73.5972,98,76
99-76,45.7038,-73.60249999999999,45.7069,-73.5972,99,76
100-76,45.7069,-73.60249999999999,45.71,-73.5972,100,76
1-77,45.4,-73.5972,45.4031,-73.5919,1,77
2-77,45.4031,-73.5972,45.4062,-73.5919,2,77
3-77,45.4062,-73.5972,45.4093,-73.5919,3,77
4-77,45.4093,-73.5972,45.4124,-73.5919,4,77
5-77,45.4124,-73.5972,45.4155,-73.5919,5,77
6-77,45.4155,-73.5972,45.4186,-73.5919,6,77
7-77,45.4186,-73.5972,45.4217,-73.5919,7,77
8-77,45.4217,-73.5972,45.4248,-73.5919,8,77
9-77,45.4248,-73.5972,45.4279,-73.5919,9,77
10-77,45.4279,-73.5972,45.431,-73.5919,10,77
11-77,45.431,-73.5972,45.4341,-73.5919,11,77
12-77,45.4341,-73.5972,45.4372,-73.5919,12,77
13-77,45.4372,-73.5972,45.4403,-73.5919,13,77
14-77,45.4403,-73.5972,45.4434,-73.5919,14,77
15-77,45.4434,-73.5972,45.4465,-73.5919,15,77
16-77,45.4465,-73.5972,45.4496,-73.5919,16,77
17-77,45.4496,-73.5972,45.4527,-73.5919,17,77
18-77,45.4527,-73.5972,45.455799999999996,-73.5919,18,77
19-77,45.455799999999996,-73.5972,45.4589,-73.5919,19,77
20-77,45.4589,-73.5972,45.461999999999996,-73.5919,20,77
21-77,45.461999999999996,-73.5972,45.4651,-73.5919,21,77
22-77,45.4651,-73.5972,45.468199999999996,-73.5919,22,77
23-77,45.468199999999996,-73.5972,45.4713,-73.5919,23,77
24-77,45.4713,-73.5972,45.474399999999996,-73.5919,24,77
25-77,45.474399999999996,-73.5972,45.4775,-73.5919,25,77
26-77,45.4775,-73.5972,45.4806,-73.5919,26,77
27-77,45.4806,-73.5972,45.4837,-73.5919,27,77
28-77,45.4837,-73.5972,45.4868,-73.5919,28,77
29-77,45.4868,-73.5972,45.4899,-73.5919,29,77
30-77,45.4899,-73.5972,45.493,-73.5919,30,77
31-77,45.493,-73.5972,45.4961,-73.5919,31,77
32-77,45.4961,-73.5972,45.4992,-73.5919,32,77
33-77,45.4992,-73.5972,45.5023,-73.5919,33,77
34-77,45.5023,-73.5972,45.5054,-73.5919,34,77
35-77,45.5054,-73.5972,45.5085,-73.5919,35,77
36-77,45.5085,-73.5972,45.5116,-73.5919,36,77
37-77,45.5116,-73.5972,45.5147,-73.5919,37,77
38-77,45.5147,-73.5972,45.5178,-73.5919,38,77
39-77,45.5178,-73.5972,45.5209,-73.5919,39,77
40-77,45.5209,-73.5972,45.524,-73.5919,40,77
41-77,45.524,-73.5972,45.5271,-73.5919,41,77
42-77,45.5271,-73.5972,45.5302,-73.5919,42,77
43-77,45.5302,-73.5972,45.5333,-73.5919,43,77
44-77,45.5333,-73.5972,45.5364,-73.5919,44,77
45-77,45.5364,-73.5972,45.5395,-73.5919,45,77
46-77,45.5395,-73.5972,45.5426,-73.5919,46,77
47-77,45.5426,-73.5972,45.5457,-73.5919,47,77
48-77,45.5457,-73.5972,45.5488,-73.5919,48,77
49-77,45.5488,-73.5972,45.551899999999996,-73.5919,49,77
50-77,45.551899999999996,-73.5972,45.555,-73.5919,50,77
51-77,45.555,-73.5972,45.5581,-73.5919,51,77
52-77,45.5581,-73.5972,45.5612,-73.5919,52,77
53-77,45.5612,-73.5972,45.5643,-73.5919,53,77
54-77,45.5643,-73.5972,45.5674,-73.5919,54,77
55-77,45.5674,-73.5972,45.5705,-73.5919,55,77
56-77,45.5705,-73.5972,45.5736,-73.5919,56,77
57-77,45.5736,-73.5972,45.5767,-73.5919,57,77
58-77,45.5767,-73.5972,45.5798,-73.5919,58,77
59-77,45.5798,-73.5972,45.5829,-73.5919,59,77
60-77,45.5829,-73.5972,45.586,-73.5919,60,77
61-77,45.586,-73.5972,45.5891,-73.5919,61,77
62-77,45.5891,-73.5972,45.5922,-73.5919,62,77
63-77,45.5922,-73.5972,45.5953,-73.5919,63,77
64-77,45.5953,-73.5972,45.5984,-73.5919,64,77
65-77,45.5984,-73.5972,45.6015,-73.5919,65,77
66-77,45.6015,-73.5972,45.6046,-73.5919,66,77
67-77,45.6046,-73.5972,45.6077,-73.5919,67,77
68-77,45.6077,-73.5972,45.6108,-73.5919,68,77
69-77,45.6108,-73.5972,45.6139,-73.5919,69,77
70-77,45.6139,-73.5972,45.617,-73.5919,70,77
71-77,45.617,-73.5972,45.6201,-73.5919,71,77
72-77,45.6201,-73.5972,45.6232,-73.5919,72,77
73-77,45.6232,-73.5972,45.6263,-73.5919,73,77
74-77,45.6263,-73.5972,45.6294,-73.5919,74,77
75-77,45.6294,-73.5972,45.6325,-73.5919,75,77
76-77,45.6325,-73.5972,45.635600000000004,-73.5919,76,77
77-77,45.635600000000004,-73.5972,45.6387,-73.5919,77,77
78-77,45.6387,-73.5972,45.6418,-73.5919,78,77
79-77,45.6418,-73.5972,45.6449,-73.5919,79,77
80-77,45.6449,-73.5972,45.648,-73.5919,80,77
81-77,45.648,-73.5972,45.6511,-73.5919,81,77
82-77,45.6511,-73.5972,45.6542,-73.5919,82,77
83-77,45.6542,-73.5972,45.6573,-73.5919,83,77
84-77,45.6573,-73.5972,45.6604,-73.5919,84,77
85-77,45.6604,-73.5972,45.6635,-73.5919,85,77
86-77,45.6635,-73.5972,45.6666,-73.5919,86,77
87-77,45.6666,-73.5972,45.6697,-73.5919,87,77
88-77,45.6697,-73.5972,45.6728,-73.5919,88,77
89-77,45.6728,-73.5972,45.6759,-73.5919,89,77
90-77,45.6759,-73.5972,45.679,-73.5919,90,77
91-77,45.679,-73.5972,45.6821,-73.5919,91,77
92-77,45.6821,-73.5972,45.6852,-73.5919,92,77
93-77,45.6852,-73.5972,45.6883,-73.5919,93,77
94-77,45.6883,-73.5972,45.6914,-73.5919,94,77
95-77,45.6914,-73.5972,45.6945,-73.5919,95,77
96-77,45.6945,-73.5972,45.6976,-73.5919,96,77
97-77,45.6976,-73.5972,45.7007,-73.5919,97,77
98-77,45.7007,-73.5972,45.7038,-73.5919,98,77
99-77,45.7038,-73.5972,45.7069,-73.5919,99,77
100-77,45.7069,-73.5972,45.71,-73.5919,100,77
1-78,45.4,-73.5919,45.4031,-73.5866,1,78
2-78,45.4031,-73.5919,45.4062,-73.5866,2,78
3-78,45.4062,-73.5919,45.4093,-73.5866,3,78
4-78,45.4093,-73.5919,45.4124,-73.5866,4,78
5-78,45.4124,-73.5919,45.4155,-73.5866,5,78
6-78,45.4155,-73.5919,45.4186,-73.5866,6,78
7-78,45.4186,-73.5919,45.4217,-73.5866,7,78
8-78,45.4217,-73.5919,45.4248,-73.5866,8,78
9-78,45.4248,-73.5919,45.4279,-73.5866,9,78
10-78,45.4279,-73.5919,45.431,-73.5866,10,78
11-78,45.431,-73.5919,45.4341,-73.5866,11,78
12-78,45.4341,-73.5919,45.4372,-73.5866,12,78
13-78,45.4372,-73.5919,45.4403,-73.5866,13,78
14-78,45.4403,-73.5919,45.4434,-73.5866,14,78
15-78,45.4434,-73.5919,45.4465,-73.5866,15,78
16-78,45.4465,-73.5919,45.4496,-73.5866,16,78
17-78,45.4496,-73.5919,45.4527,-73.5866,17,78
18-78,45.4527,-73.5919,45.455799999999996,-73.5866,18,78
19-78,45.455799999999996,-73.5919,45.4589,-73.5866,19,78
20-78,45.4589,-73.5919,45.461999999999996,-73.5866,20,78
21-78,45.461999999999996,-73.5919,45.4651,-73.5866,21,78
22-78,45.4651,-73.5919,45.468199999999996,-73.5866,22,78
23-78,45.468199999999996,-73.5919,45.4713,-73.5866,23,78
24-78,45.4713,-73.5919,45.474399999999996,-73.5866,24,78
25-78,45.474399999999996,-73.5919,45.4775,-73.5866,25,78
26-78,45.4775,-73.5919,45.4806,-73.5866,26,78
27-78,45.4806,-73.5919,45.4837,-73.5866,27,78
28-78,45.4837,-73.5919,45.4868,-73.5866,28,78
29-78,45.4868,-73.5919,45.4899,-73.5866,29,78
30-78,45.4899,-73.5919,45.493,-73.5866,30,78
31-78,45.493,-73.5919,45.4961,-73.5866,31,78
32-78,45.4961,-73.5919,45.4992,-73.5866,32,78
33-78,45.4992,-73.5919,45.5023,-73.5866,33,78
34-78,45.5023,-73.5919,45.5054,-73.5866,34,78
35-78,45.5054,-73.5919,45.5085,-73.5866,35,78
36-78,45.5085,-73.5919,45.5116,-73.5866,36,78
37-78,45.5116,-73.5919,45.5147,-73.5866,37,78
38-78,45.5147,-73.5919,45.5178,-73.5866,38,78
39-78,45.5178,-73.5919,45.5209,-73.5866,39,78
40-78,45.5209,-73.5919,45.524,-73.5866,40,78
41-78,45.524,-73.5919,45.5271,-73.5866,41,78
42-78,45.5271,-73.5919,45.5302,-73.5866,42,78
43-78,45.5302,-73.5919,45.5333,-73.5866,43,78
44-78,45.5333,-73.5919,45.5364,-73.5866,44,78
45-78,45.5364,-73.5919,45.5395,-73.5866,45,78
46-78,45.5395,-73.5919,45.5426,-73.5866,46,78
47-78,45.5426,-73.5919,45.5457,-73.5866,47,78
48-78,45.5457,-73.5919,45.5488,-73.5866,48,78
49-78,45.5488,-73.5919,45.551899999999996,-73.5866,49,78
50-78,45.551899999999996,-73.5919,45.555,-73.5866,50,78
51-78,45.555,-73.5919,45.5581,-73.5866,51,78
52-78,45.5581,-73.5919,45.5612,-73.5866,52,78
53-78,45.5612,-73.5919,45.5643,-73.5866,53,78
54-78,45.5643,-73.5919,45.5674,-73.5866,54,78
55-78,45.5674,-73.5919,45.5705,-73.5866,55,78
56-78,45.5705,-73.5919,45.5736,-73.5866,56,78
57-78,45.5736,-73.5919,45.5767,-73.5866,57,78
58-78,45.5767,-73.5919,45.5798,-73.5866,58,78
59-78,45.5798,-73.5919,45.5829,-73.5866,59,78
60-78,45.5829,-73.5919,45.586,-73.5866,60,78
61-78,45.586,-73.5919,45.5891,-73.5866,61,78
62-78,45.5891,-73.5919,45.5922,-73.5866,62,78
63-78,45.5922,-73.5919,45.5953,-73.5866,63,78
64-78,45.5953,-73.5919,45.5984,-73.5866,64,78
65-78,45.5984,-73.5919,45.6015,-73.5866,65,78
66-78,45.6015,-73.5919,45.6046,-73.5866,66,78
67-78,45.6046,-73.5919,45.6077,-73.5866,67,78
68-78,45.6077,-73.5919,45.6108,-73.5866,68,78
69-78,45.6108,-73.5919,45.6139,-73.5866,69,78
70-78,45.6139,-73.5919,45.617,-73.5866,70,78
71-78,45.617,-73.5919,45.6201,-73.5866,71,78
72-78,45.6201,-73.5919,45.6232,-73.5866,72,78
73-78,45.6232,-73.5919,45.6263,-73.5866,73,78
74-78,45.6263,-73.5919,45.6294,-73.5866,74,78
75-78,45.6294,-73.5919,45.6325,-73.5866,75,78
76-78,45.6325,-73.5919,45.635600000000004,-73.5866,76,78
77-78,45.635600000000004,-73.5919,45.6387,-73.5866,77,78
78-78,45.6387,-73.5919,45.6418,-73.5866,78,78
79-78,45.6418,-73.5919,45.6449,-73.5866,79,78
80-78,45.6449,-73.5919,45.648,-73.5866,80,78
81-78,45.648,-73.5919,45.6511,-73.5866,81,78
82-78,45.6511,-73.5919,45.6542,-73.5866,82,78
83-78,45.6542,-73.5919,45.6573,-73.5866,83,78
84-78,45.6573,-73.5919,45.6604,-73.5866,84,78
85-78,45.6604,-73.5919,45.6635,-73.5866,85,78
86-78,45.6635,-73.5919,45.6666,-73.5866,86,78
87-78,45.6666,-73.5919,45.6697,-73.5866,87,78
88-78,45.6697,-73.5919,45.6728,-73.5866,88,78
89-78,45.6728,-73.5919,45.6759,-73.5866,89,78
90-78,45.6759,-73.5919,45.679,-73.5866,90,78
91-78,45.679,-73.5919,45.6821,-73.5866,91,78
92-78,45.6821,-73.5919,45.6852,-73.5866,92,78
93-78,45.6852,-73.5919,45.6883,-73.5866,93,78
94-78,45.6883,-73.5919,45.6914,-73.5866,94,78
95-78,45.6914,-73.5919,45.6945,-73.5866,95,78
96-78,45.6945,-73.5919,45.6976,-73.5866,96,78
97-78,45.6976,-73.5919,45.7007,-73.5866,97,78
98-78,45.7007,-73.5919,45.7038,-73.5866,98,78
99-78,45.7038,-73.5919,45.7069,-73.5866,99,78
100-78,45.7069,-73.5919,45.71,-73.5866,100,78
1-79,45.4,-73.5866,45.4031,-73.5813,1,79
2-79,45.4031,-73.5866,45.4062,-73.5813,2,79
3-79,45.4062,-73.5866,45.4093,-73.5813,3,79
4-79,45.4093,-73.5866,45.4124,-73.5813,4,79
5-79,45.4124,-73.5866,45.4155,-73.5813,5,79
6-79,45.4155,-73.5866,45.4186,-73.5813,6,79
7-79,45.4186,-73.5866,45.4217,-73.5813,7,79
8-79,45.4217,-73.5866,45.4248,-73.5813,8,79
9-79,45.4248,-73.5866,45.4279,-73.5813,9,79
10-79,45.4279,-73.5866,45.431,-73.5813,10,79
11-79,45.431,-73.5866,45.4341,-73.5813,11,79
12-79,45.4341,-73.5866,45.4372,-73.5813,12,79
13-79,45.4372,-73.5866,45.4403,-73.5813,13,79
14-79,45.4403,-73.5866,45.4434,-73.5813,14,79
15-79,45.4434,-73.5866,45.4465,-73.5813,15,79
16-79,45.4465,-73.5866,45.4496,-73.5813,16,79
17-79,45.4496,-73.5866,45.4527,-73.5813,17,79
18-79,45.4527,-73.5866,45.455799999999996,-73.5813,18,79
19-79,45.455799999999996,-73.5866,45.4589,-73.5813,19,79
20-79,45.4589,-73.5866,45.461999999999996,-73.5813,20,79
21-79,45.461999999999996,-73.5866,45.4651,-73.5813,21,79
22-79,45.4651,-73.5866,45.468199999999996,-73.5813,22,79
23-79,45.468199999999996,-73.5866,45.4713,-73.5813,23,79
24-79,45.4713,-73.5866,45.474399999999996,-73.5813,24,79
25-79,45.474399999999996,-73.5866,45.4775,-73.5813,25,79
26-79,45.4775,-73.5866,45.4806,-73.5813,26,79
27-79,45.4806,-73.5866,45.4837,-73.5813,27,79
